Horodatage,Essai_ID,X_Voulu,Y_Voulu,Theta1_Cible,Theta4_Cible,Correction_M1,Correction_M2,X_Encodeur,Y_Encodeur,Theta1_Encodeur,Theta4_Encodeur,Courant1,Courant4,Tau1,Tau4,Force1,Force4,Jacobien,Force1_Filtree,Force4_Filtree
2026-04-19 17:07:29,77,-0.0728968627421411,0.4184547105928689,147.67,65.76,5.33,-8.02,-0.0752,0.4169,148.2,66.0,0.0,0.03,-0.107,-0.095,0.24276891079596877,-0.05752532619804745,-1.553483931285944,0.12359523039127938,-0.09957385141187469
2026-04-19 17:07:29,78,-0.0750111069630459,0.4161311865323652,148.33,65.87,6.19,-7.97,-0.0752,0.4169,148.2,66.0,0.0,0.03,-0.107,-0.091,0.24406836926343292,-0.05669837518224742,-1.553483931285944,0.19998347610462586,-0.07238785423468527
2026-04-19 17:07:30,79,-0.0770513242775789,0.413742398974869,148.98,65.97,5.77,-7.92,-0.0767,0.4145,148.8,66.0,0.13,0.03,-0.044,-0.094,0.32879558741363496,-0.07558167228976756,-0.36019294809027647,0.2816592031724619,-0.0744129542747386
2026-04-19 17:07:30,80,-0.079015501237569,0.4112907053652976,149.64,66.05,5.94,-8.8,-0.0807,0.4135,149.4,66.6,0.03,0.03,-0.095,-0.095,-0.9939201733934079,0.5024900194380291,0.19365952313160406,-0.5271457450192991,0.2913831602889974
2026-04-19 17:07:30,81,-0.0809016994374947,0.4087785252292473,150.3,66.12,5.08,-8.37,-0.0836,0.4087,150.6,66.6,0.01,0.02,-0.101,-0.101,0.8141378409857949,-0.3881698921545446,-0.25410714734767753,0.32332018538004637,-0.13950015553793407
2026-04-19 17:07:30,82,-0.0827080574274561,0.406208337785213,150.96,66.17,6.52,-8.49,-0.0836,0.4087,150.6,66.6,0.05,0.02,-0.084,-0.1,0.7844066092696685,-0.38180580154963,-0.25410714734767753,0.6156806515628519,-0.29313857982531577
2026-04-19 17:07:30,83,-0.0844327925502014,0.4035826794978996,151.63,66.21,6.07,-8.52,-0.085,0.4062,151.2,66.6,0.02,0.02,-0.099,-0.1,-0.18699807562343793,0.11271779711617311,1.038628525297109,0.10672720006981491,-0.03579775732848407
2026-04-19 17:07:30,84,-0.0860742027003943,0.400904141575037,152.29,66.23,7.25,-8.58,-0.085,0.4062,151.2,66.6,0.17,0.02,-0.023,-0.1,-0.15607344587609054,0.05494662497956952,1.038628525297109,-0.05990646204008927,0.021740414564003097
2026-04-19 17:07:30,85,-0.0876306680043863,0.3981753674101715,152.96,66.24,5.1,-8.64,-0.0892,0.3988,153.0,66.6,0.02,0.02,-0.097,-0.101,0.27745744223846563,0.187352761862839,0.7621919250242817,0.1540054278309967,0.12675001917016063
2026-04-19 17:07:30,86,-0.0891006524188367,0.3953990499739547,153.63,66.23,5.27,-8.72,-0.0919,0.3938,154.2,66.6,0.0,0.01,-0.107,-0.101,-0.4249539172509249,-0.28558021395252847,-0.568384774999126,-0.21309456743922212,-0.1346956728545347
2026-04-19 17:07:30,87,-0.0904827052466019,0.3925779291565072,154.29,66.21,6.47,-8.81,-0.0919,0.3938,154.2,66.6,0.0,0.01,-0.106,-0.101,-0.42267747775451275,-0.2836322318986604,-0.568384774999126,-0.3459845294702786,-0.22913168219630436
2026-04-19 17:07:30,88,-0.0917754625683981,0.3897147890634781,154.96,66.18,6.01,-8.91,-0.0932,0.3913,154.8,66.6,0.12,0.02,-0.048,-0.101,0.010396603155391258,-0.08103579003319598,-1.1313037499964018,-0.12001441047553849,-0.13522871340507905
2026-04-19 17:07:30,89,-0.0929776485888251,0.3868124552684678,155.62,66.13,6.18,-9.03,-0.0944,0.3888,155.4,66.6,0.05,0.01,-0.084,-0.101,0.0,0.0,0.1,-0.04391703007710264,-0.04948441983231017
2026-04-19 17:07:30,90,-0.0940880768954225,0.3838737920245291,156.29,66.07,5.3,-9.18,-0.0969,0.3837,156.6,66.6,0.04,0.02,-0.087,-0.098,0.05358420748864005,-0.01972481665468482,-3.366956492056221,0.01790545219781431,-0.030614787139527526
