Horodatage,Essai_ID,X_Voulu,Y_Voulu,Theta1_Voulu,Theta4_Voulu,X_Encodeur,Y_Encodeur,Theta1_Encodeur,Theta4_Encodeur
2026-03-16 10:16:55,CERCLE_101653,-0.07289686274214113,0.4184547105928689,147.67,65.76,-0.0493,0.4344,142.2,63.6
2026-03-16 10:16:55,CERCLE_101653,-0.07705132427757892,0.413742398974869,148.98,65.97,-0.0551,0.4313,143.4,64.2
2026-03-16 10:16:56,CERCLE_101653,-0.08090169943749474,0.4087785252292473,150.3,66.12,-0.0584,0.4267,144.6,64.2
2026-03-16 10:16:56,CERCLE_101653,-0.08443279255020149,0.40358267949789967,151.63,66.21,-0.0641,0.4235,145.8,64.8
2026-03-16 10:16:56,CERCLE_101653,-0.08763066800438636,0.3981753674101715,152.96,66.24,-0.0672,0.4189,147.0,64.8
2026-03-16 10:16:56,CERCLE_101653,-0.09048270524660194,0.39257792915650724,154.29,66.21,-0.0719,0.4117,148.8,64.8
2026-03-16 10:16:56,CERCLE_101653,-0.09297764858882514,0.3868124552684678,155.62,66.13,-0.0748,0.4069,150.0,64.8
2026-03-16 10:16:56,CERCLE_101653,-0.09510565162951536,0.38090169943749475,156.94,65.99,-0.0777,0.4021,151.2,64.8
2026-03-16 10:16:56,CERCLE_101653,-0.09685831611286311,0.3748689887164855,158.25,65.8,-0.0805,0.3971,152.4,64.8
2026-03-16 10:16:56,CERCLE_101653,-0.09822872507286888,0.3687381314585724,159.54,65.54,-0.0832,0.3922,153.6,64.8
2026-03-16 10:16:56,CERCLE_101653,-0.09921147013144778,0.3625333233564304,160.81,65.23,-0.0858,0.3872,154.8,64.8
2026-03-16 10:16:56,CERCLE_101653,-0.09980267284282716,0.35627905195293136,162.05,64.87,-0.0895,0.3796,156.6,64.8
2026-03-16 10:16:56,CERCLE_101653,-0.1,0.35,163.25,64.44,-0.0919,0.3745,157.8,64.8
2026-03-16 10:16:56,CERCLE_101653,-0.09980267284282716,0.34372094804706865,164.41,63.96,-0.0942,0.3693,159.0,64.8
2026-03-16 10:16:56,CERCLE_101653,-0.0992114701314478,0.33746667664356955,165.53,63.42,-0.0964,0.3641,160.2,64.8
